t_us,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
26840148,26798490,0.02093505859375,-0.122314453125,0.03851318359375,0.99151611328125,1,335,26799556,1015.485107421875,23.329999923706055,-18.580791473388672,342,26840145,0,0,0.0,0.0,0.0,0,342
26897193,26849490,0.02032470703125,-0.1302490234375,0.04486083984375,0.990234375,1,336,26850556,1015.504638671875,23.329999923706055,-18.74461555480957,343,26897190,0,0,0.0,0.0,0.0,0,343
26943226,26901305,0.020751953125,-0.13726806640625,0.0501708984375,0.989013671875,1,337,26902371,1015.49755859375,23.329999923706055,-18.683841705322266,344,26943223,0,0,0.0,0.0,0.0,0,344
26995197,26953490,0.02166748046875,-0.14349365234375,0.0548095703125,0.9879150390625,1,338,26954556,1015.483642578125,23.329999923706055,-18.56757926940918,345,26995194,0,0,0.0,0.0,0.0,0,345
27042157,27005675,0.02008056640625,-0.14923095703125,0.0574951171875,0.9869384765625,1,339,27006741,1015.500732421875,23.329999923706055,-18.710264205932617,346,27042155,0,0,0.0,0.0,0.0,0,346
27091271,27043491,0.0181884765625,-0.15283203125,0.060791015625,0.9862060546875,1,340,27044557,1015.49072265625,23.329999923706055,-18.628353118896484,347,27091268,0,0,0.0,0.0,0.0,0,347
27143234,27095305,0.017333984375,-0.15289306640625,0.0625,0.986083984375,1,341,27096371,1015.5,23.329999923706055,-18.704980850219727,348,27143231,0,0,0.0,0.0,0.0,0,348
27195247,27095305,0.017333984375,-0.15289306640625,0.0625,0.986083984375,1,341,27148555,1015.461181640625,23.329999923706055,-18.382617950439453,349,27195244,0,0,0.0,0.0,0.0,0,349
27242151,27199675,0.021484375,-0.15032958984375,0.06982421875,0.98590087890625,1,342,27200741,1015.50439453125,23.34000015258789,-18.741971969604492,350,27242148,0,0,0.0,0.0,0.0,0,350
27295099,27252860,0.023193359375,-0.15179443359375,0.07025146484375,0.98565673828125,1,343,27253926,1015.483642578125,23.34000015258789,-18.56757926940918,351,27295096,0,0,0.0,0.0,0.0,0,351
27341363,27304675,0.0281982421875,-0.1513671875,0.07080078125,0.98553466796875,1,344,27305741,1015.497802734375,23.329999923706055,-18.68648338317871,352,27341360,0,0,0.0,0.0,0.0,0,352
27391260,27342740,0.02392578125,-0.15863037109375,0.07379150390625,0.98431396484375,1,345,27343806,1015.488037109375,23.329999923706055,-18.607213973999023,353,27391257,0,0,0.0,0.0,0.0,0,353
27442174,27394305,0.02239990234375,-0.16387939453125,0.0755615234375,0.98333740234375,1,346,27395371,1015.52734375,23.34000015258789,-18.932218551635742,354,27442171,0,0,0.0,0.0,0.0,0,354
27494160,27446490,0.02105712890625,-0.17340087890625,0.07928466796875,0.9814453125,1,347,27447556,1015.476806640625,23.34000015258789,-18.5120906829834,355,27494157,0,0,0.0,0.0,0.0,0,355
27540153,27498490,0.0240478515625,-0.1812744140625,0.08026123046875,0.9798583984375,1,348,27499556,1015.49853515625,23.34000015258789,-18.691768646240234,356,27540150,0,0,0.0,0.0,0.0,0,356
27592194,27550490,0.041015625,-0.20001220703125,0.07708740234375,0.97589111328125,1,349,27551556,1015.525146484375,23.34000015258789,-18.91372299194336,357,27592191,0,0,0.0,0.0,0.0,0,357
27644085,27601740,0.07232666015625,-0.19964599609375,0.06060791015625,0.97528076171875,1,350,27602806,1015.441650390625,23.34000015258789,-18.218793869018555,358,27644082,0,0,0.0,0.0,0.0,0,358
27695299,27653490,0.1279296875,-0.1978759765625,0.03533935546875,0.97119140625,1,351,27654556,1015.52001953125,23.34000015258789,-18.87144660949707,359,27695296,0,0,0.0,0.0,0.0,0,359
27741259,27705490,0.19342041015625,-0.19879150390625,0.005615234375,0.96075439453125,1,352,27706556,1015.488037109375,23.34000015258789,-18.607213973999023,360,27741256,0,0,0.0,0.0,0.0,0,360
27793152,27744740,0.26702880859375,-0.2095947265625,-0.0126953125,0.9405517578125,1,353,27745806,1015.4951171875,23.34000015258789,-18.665346145629883,361,27793149,0,0,0.0,0.0,0.0,0,361
27844092,27796305,0.30938720703125,-0.21875,-0.0208740234375,0.9251708984375,1,354,27797371,1015.486572265625,23.34000015258789,-18.59400177001953,362,27844089,0,0,0.0,0.0,0.0,0,362
27896294,27848490,0.3721923828125,-0.20318603515625,-0.03546142578125,0.90496826171875,1,355,27849556,1015.5263671875,23.34000015258789,-18.924291610717773,363,27896291,0,0,0.0,0.0,0.0,0,363
27942190,27900490,0.38446044921875,-0.20068359375,-0.0550537109375,0.8994140625,1,356,27901556,1015.517822265625,23.34000015258789,-18.852949142456055,364,27942187,0,0,0.0,0.0,0.0,0,364
27995320,27952740,0.40533447265625,-0.19757080078125,-0.05291748046875,0.8909912109375,1,357,27953805,1015.47216796875,23.34000015258789,-18.472455978393555,365,27995317,0,0,0.0,0.0,0.0,0,365
28041197,28004675,0.4248046875,-0.1871337890625,-0.0484619140625,0.8843994140625,1,358,28005741,1015.508056640625,23.34000015258789,-18.771038055419922,366,28041194,0,0,0.0,0.0,0.0,0,366
28091205,28042924,0.4541015625,-0.15142822265625,-0.05780029296875,0.8760986328125,1,359,28043990,1015.49072265625,23.34000015258789,-18.628353118896484,367,28091202,0,0,0.0,0.0,0.0,0,367
28143234,28095305,0.46453857421875,-0.14056396484375,-0.06805419921875,0.8717041015625,1,360,28096371,1015.507568359375,23.34000015258789,-18.768396377563477,368,28143231,0,0,0.0,0.0,0.0,0,368
28194059,28146490,0.4927978515625,-0.0966796875,-0.1060791015625,0.85821533203125,1,361,28147556,1015.515869140625,23.34000015258789,-18.837095260620117,369,28194056,0,0,0.0,0.0,0.0,0,369
28240242,28198490,0.4923095703125,-0.07672119140625,-0.1199951171875,0.85870361328125,1,362,28199556,1015.515380859375,23.34000015258789,-18.831811904907227,370,28240239,0,0,0.0,0.0,0.0,0,370
28293121,28250675,0.49505615234375,-0.0706787109375,-0.1387939453125,0.85479736328125,1,363,28251741,1015.492919921875,23.329999923706055,-18.646848678588867,371,28293118,0,0,0.0,0.0,0.0,0,371
28345306,28302739,0.50677490234375,-0.08074951171875,-0.14483642578125,0.84600830078125,1,364,28303805,1015.49560546875,23.329999923706055,-18.667987823486328,372,28345303,0,0,0.0,0.0,0.0,0,372
28395254,28353490,0.53460693359375,-0.0780029296875,-0.13677978515625,0.830322265625,1,365,28354556,1015.538330078125,23.329999923706055,-19.022058486938477,373,28395251,0,0,0.0,0.0,0.0,0,373
28441257,28405490,0.54412841796875,-0.0802001953125,-0.1385498046875,0.8236083984375,1,366,28406556,1015.5146484375,23.329999923706055,-18.826526641845703,374,28441254,0,0,0.0,0.0,0.0,0,374
28491251,28442860,0.55609130859375,-0.07012939453125,-0.1243896484375,0.8187255859375,1,367,28443925,1015.505615234375,23.31999969482422,-18.75254249572754,375,28491248,0,0,0.0,0.0,0.0,0,375
28542185,28494305,0.5633544921875,-0.05853271484375,-0.12042236328125,0.8153076171875,1,368,28495371,1015.53564453125,23.329999923706055,-19.000919342041016,376,28542182,0,0,0.0,0.0,0.0,0,376
28595323,28546675,0.5670166015625,-0.0345458984375,-0.11737060546875,0.8145751953125,1,369,28547741,1015.498046875,23.329999923706055,-18.68912696838379,377,28595320,0,0,0.0,0.0,0.0,0,377
28642193,28600490,0.56890869140625,-0.0189208984375,-0.1212158203125,0.81317138671875,1,370,28601556,1015.53076171875,23.329999923706055,-18.958642959594727,378,28642190,0,0,0.0,0.0,0.0,0,378
28695313,28652675,0.5667724609375,-0.00921630859375,-0.12164306640625,0.8148193359375,1,371,28653741,1015.516845703125,23.329999923706055,-18.845022201538086,379,28695310,0,0,0.0,0.0,0.0,0,379
28740160,28704490,0.5650634765625,-0.017822265625,-0.12408447265625,0.8154296875,1,372,28705556,1015.544189453125,23.34000015258789,-19.072261810302734,380,28740157,0,0,0.0,0.0,0.0,0,380
28792075,28743860,0.56304931640625,-0.03369140625,-0.12579345703125,0.81610107421875,1,373,28744925,1015.53515625,23.34000015258789,-18.99827766418457,381,28792072,0,0,0.0,0.0,0.0,0,381
28844094,28796555,0.56219482421875,-0.03155517578125,-0.12835693359375,0.81640625,1,374,28797621,1015.513671875,23.329999923706055,-18.818599700927734,382,28844091,0,0,0.0,0.0,0.0,0,382
28896312,28848490,0.56439208984375,-0.01806640625,-0.12359619140625,0.8160400390625,1,375,28849556,1015.537841796875,23.329999923706055,-19.01941680908203,383,28896309,0,0,0.0,0.0,0.0,0,383
28942065,28900490,0.56683349609375,-0.0130615234375,-0.12139892578125,0.81475830078125,1,376,28901556,1015.503173828125,23.329999923706055,-18.731403350830078,384,28942062,0,0,0.0,0.0,0.0,0,384
28995319,28952925,0.56793212890625,-0.01483154296875,-0.13031005859375,0.81256103515625,1,377,28953990,1015.550537109375,23.34000015258789,-19.12510871887207,385,28995316,0,0,0.0,0.0,0.0,0,385
29040288,29004490,0.5648193359375,-0.01214599609375,-0.1280517578125,0.81512451171875,1,378,29005556,1015.534423828125,23.329999923706055,-18.9903507232666,386,29040285,0,0,0.0,0.0,0.0,0,386
29090279,29041740,0.564697265625,-0.00860595703125,-0.1259765625,0.8155517578125,1,379,29042806,1015.51318359375,23.329999923706055,-18.81331443786621,387,29090276,0,0,0.0,0.0,0.0,0,387
29142146,29094555,0.56512451171875,0.00091552734375,-0.12506103515625,0.81549072265625,1,380,29095621,1015.532470703125,23.329999923706055,-18.974496841430664,388,29142143,0,0,0.0,0.0,0.0,0,388
29193593,29145490,0.56549072265625,0.0203857421875,-0.11859130859375,0.81591796875,1,381,29146556,1015.52099609375,23.34000015258789,-18.87937355041504,389,29193590,0,0,0.0,0.0,0.0,0,389
29245145,29197490,0.57391357421875,0.00543212890625,-0.13104248046875,0.808349609375,1,382,29198556,1015.54052734375,23.34000015258789,-19.04055404663086,390,29245142,0,0,0.0,0.0,0.0,0,390
29291283,29249490,0.574462890625,-0.0093994140625,-0.12109375,0.80950927734375,1,383,29250556,1015.50732421875,23.329999923706055,-18.7657527923584,391,29291280,0,0,0.0,0.0,0.0,0,391
29344116,29301675,0.56561279296875,-0.0308837890625,-0.12249755859375,0.81494140625,1,384,29302741,1015.550048828125,23.329999923706055,-19.119823455810547,392,29344113,0,0,0.0,0.0,0.0,0,392
29390137,29354490,0.56103515625,-0.04486083984375,-0.1220703125,0.8175048828125,1,385,29355556,1015.50244140625,23.329999923706055,-18.726118087768555,393,29390134,0,0,0.0,0.0,0.0,0,393
29440178,29391675,0.55621337890625,-0.05145263671875,-0.12030029296875,0.8206787109375,1,386,29392741,1015.495849609375,23.329999923706055,-18.670629501342773,394,29440175,0,0,0.0,0.0,0.0,0,394
29491183,29443306,0.55413818359375,-0.0550537109375,-0.12274169921875,0.82147216796875,1,387,29444372,1015.52978515625,23.34000015258789,-18.950716018676758,395,29491180,0,0,0.0,0.0,0.0,0,395
29542147,29494490,0.538330078125,-0.05938720703125,-0.11444091796875,0.83282470703125,1,388,29495556,1015.5087890625,23.329999923706055,-18.776323318481445,396,29542144,0,0,0.0,0.0,0.0,0,396
29594142,29546490,0.53515625,-0.06866455078125,-0.09686279296875,0.83636474609375,1,389,29547556,1015.5166015625,23.350000381469727,-18.84238052368164,397,29594139,0,0,0.0,0.0,0.0,0,397
29642145,29599739,0.5311279296875,-0.0765380859375,-0.07611083984375,0.84039306640625,1,390,29600805,1015.52001953125,23.34000015258789,-18.87144660949707,398,29642142,0,0,0.0,0.0,0.0,0,398
29694114,29651675,0.521240234375,-0.0894775390625,-0.0443115234375,0.8475341796875,1,391,29652741,1015.537353515625,23.350000381469727,-19.014131546020508,399,29694111,0,0,0.0,0.0,0.0,0,399
29745111,29702740,0.51422119140625,-0.1129150390625,-0.03155517578125,0.849609375,1,392,29703806,1015.479736328125,23.350000381469727,-18.535871505737305,400,29745108,0,0,0.0,0.0,0.0,0,400
29790145,29754490,0.50823974609375,-0.13232421875,-0.01812744140625,0.85076904296875,1,393,29755556,1015.5068359375,23.350000381469727,-18.760469436645508,401,29790142,0,0,0.0,0.0,0.0,0,401
29845243,29791490,0.4962158203125,-0.15423583984375,-0.00640869140625,0.8543701171875,1,394,29792556,1015.5185546875,23.360000610351562,-18.858234405517578,402,29845240,0,0,0.0,0.0,0.0,0,402
29900275,29846555,0.49139404296875,-0.1636962890625,0.0008544921875,0.85540771484375,1,395,29847621,1015.557373046875,23.3700008392334,-19.18059730529785,403,29900272,0,0,0.0,0.0,0.0,0,403
29944111,29901675,0.48162841796875,-0.19476318359375,0.022216796875,0.85418701171875,1,396,29902741,1015.522216796875,23.3799991607666,-18.889942169189453,404,29944108,0,0,0.0,0.0,0.0,0,404
29995232,29953490,0.47674560546875,-0.21990966796875,0.02880859375,0.8505859375,1,397,29954556,1015.522705078125,23.3799991607666,-18.8925838470459,405,29995229,0,0,0.0,0.0,0.0,0,405
30041187,30005305,0.45947265625,-0.260986328125,0.014892578125,0.848876953125,1,398,30006371,1015.501220703125,23.3700008392334,-18.71554946899414,406,30041184,0,0,0.0,0.0,0.0,0,406
30091178,30042675,0.44110107421875,-0.28973388671875,0.0130615234375,0.84930419921875,1,399,30043741,1015.521484375,23.3700008392334,-18.882015228271484,407,30091175,0,0,0.0,0.0,0.0,0,407
30143231,30095555,0.43707275390625,-0.29443359375,0.01177978515625,0.84979248046875,1,400,30096621,1015.5126953125,23.3700008392334,-18.810672760009766,408,30143228,0,0,0.0,0.0,0.0,0,408
30195241,30146675,0.4525146484375,-0.278564453125,0.03680419921875,0.8463134765625,1,401,30147741,1015.54541015625,23.3700008392334,-19.080188751220703,409,30195238,0,0,0.0,0.0,0.0,0,409
30240156,30198490,0.45623779296875,-0.26904296875,0.04998779296875,0.84674072265625,1,402,30199556,1015.521728515625,23.360000610351562,-18.88465690612793,410,30240153,0,0,0.0,0.0,0.0,0,410
30291337,30198490,0.45623779296875,-0.26904296875,0.04998779296875,0.84674072265625,1,402,30250555,1015.53662109375,23.360000610351562,-19.008846282958984,411,30291334,0,0,0.0,0.0,0.0,0,411
30343592,30301490,0.4688720703125,-0.2425537109375,0.10302734375,0.843017578125,1,403,30302556,1015.49755859375,23.360000610351562,-18.683841705322266,412,30343589,0,0,0.0,0.0,0.0,0,412
30395304,30353490,0.47076416015625,-0.24615478515625,0.1119384765625,0.83978271484375,1,404,30354556,1015.524658203125,23.350000381469727,-18.911081314086914,413,30395301,0,0,0.0,0.0,0.0,0,413
30442177,30405675,0.4703369140625,-0.263916015625,0.11083984375,0.83477783203125,1,405,30406741,1015.541015625,23.360000610351562,-19.045839309692383,414,30442174,0,0,0.0,0.0,0.0,0,414
30494138,30445675,0.4803466796875,-0.263916015625,0.12841796875,0.82647705078125,1,406,30446741,1015.539306640625,23.360000610351562,-19.029985427856445,415,30494135,0,0,0.0,0.0,0.0,0,415
30540326,30498305,0.48187255859375,-0.26470947265625,0.13250732421875,0.82470703125,1,407,30499371,1015.53857421875,23.350000381469727,-19.024700164794922,416,30540323,0,0,0.0,0.0,0.0,0,416
30592180,30550490,0.47955322265625,-0.2745361328125,0.134765625,0.822509765625,1,408,30551556,1015.563232421875,23.34000015258789,-19.230802536010742,417,30592177,0,0,0.0,0.0,0.0,0,417
30644230,30601675,0.4761962890625,-0.28509521484375,0.1348876953125,0.82080078125,1,409,30602741,1015.537841796875,23.350000381469727,-19.01941680908203,418,30644227,0,0,0.0,0.0,0.0,0,418
30690148,30653739,0.47918701171875,-0.28900146484375,0.1405029296875,0.8167724609375,1,410,30654805,1015.53759765625,23.350000381469727,-19.016773223876953,419,30690145,0,0,0.0,0.0,0.0,0,419
30742059,30706490,0.48309326171875,-0.29010009765625,0.1456298828125,0.81317138671875,1,411,30707556,1015.51904296875,23.350000381469727,-18.8635196685791,420,30742057,0,0,0.0,0.0,0.0,0,420
30793589,30744675,0.48602294921875,-0.28656005859375,0.14984130859375,0.81195068359375,1,412,30745741,1015.512451171875,23.350000381469727,-18.80803108215332,421,30793586,0,0,0.0,0.0,0.0,0,421
30845295,30797555,0.48785400390625,-0.28558349609375,0.150634765625,0.81103515625,1,413,30798621,1015.51904296875,23.34000015258789,-18.8635196685791,422,30845292,0,0,0.0,0.0,0.0,0,422
30897294,30849490,0.491455078125,-0.2794189453125,0.15045166015625,0.81103515625,1,414,30850556,1015.5166015625,23.350000381469727,-18.84238052368164,423,30897291,0,0,0.0,0.0,0.0,0,423
30945294,30902675,0.49267578125,-0.2738037109375,0.1517333984375,0.81195068359375,1,415,30903741,1015.55078125,23.350000381469727,-19.12510871887207,424,30945291,0,0,0.0,0.0,0.0,0,424
30992165,30955860,0.49578857421875,-0.27142333984375,0.1522216796875,0.810791015625,1,416,30956926,1015.48779296875,23.350000381469727,-18.6019287109375,425,30992162,0,0,0.0,0.0,0.0,0,425
31042165,30993675,0.498291015625,-0.27508544921875,0.150390625,0.808349609375,1,417,30994741,1015.532958984375,23.350000381469727,-18.97713851928711,426,31042162,0,0,0.0,0.0,0.0,0,426
31094145,31046555,0.4991455078125,-0.2767333984375,0.14971923828125,0.807373046875,1,418,31047621,1015.525146484375,23.350000381469727,-18.91372299194336,427,31094142,0,0,0.0,0.0,0.0,0,427
31141329,31098675,0.497314453125,-0.28753662109375,0.1456298828125,0.80548095703125,1,419,31099741,1015.55859375,23.34000015258789,-19.191165924072266,428,31141326,0,0,0.0,0.0,0.0,0,428
31194135,31151675,0.4969482421875,-0.288330078125,0.1461181640625,0.80535888671875,1,420,31152741,1015.531982421875,23.350000381469727,-18.96921157836914,429,31194132,0,0,0.0,0.0,0.0,0,429
31241060,31204860,0.496826171875,-0.28521728515625,0.1439208984375,0.80694580078125,1,421,31205926,1015.50634765625,23.34000015258789,-18.75782585144043,430,31241057,0,0,0.0,0.0,0.0,0,430
31290128,31242490,0.497802734375,-0.2772216796875,0.14276123046875,0.809326171875,1,422,31243556,1015.490478515625,23.34000015258789,-18.625709533691406,431,31290125,0,0,0.0,0.0,0.0,0,431
31343216,31295555,0.49853515625,-0.2734375,0.142822265625,0.81011962890625,1,423,31296621,1015.5400390625,23.34000015258789,-19.037912368774414,432,31343213,0,0,0.0,0.0,0.0,0,432
31395222,31347490,0.5047607421875,-0.26275634765625,0.14013671875,0.81024169921875,1,424,31348556,1015.5361328125,23.34000015258789,-19.00620460510254,433,31395219,0,0,0.0,0.0,0.0,0,433
31442124,31399675,0.510009765625,-0.2470703125,0.13433837890625,0.8128662109375,1,425,31400741,1015.508544921875,23.329999923706055,-18.776323318481445,434,31442122,0,0,0.0,0.0,0.0,0,434
31492126,31450490,0.51153564453125,-0.2392578125,0.126708984375,0.81549072265625,1,426,31451556,1015.509033203125,23.34000015258789,-18.77896499633789,435,31492123,0,0,0.0,0.0,0.0,0,435
31544151,31502490,0.5133056640625,-0.220947265625,0.12384033203125,0.82000732421875,1,427,31503556,1015.529541015625,23.34000015258789,-18.950716018676758,436,31544148,0,0,0.0,0.0,0.0,0,436
31595281,31553490,0.518798828125,-0.21160888671875,0.11456298828125,0.8203125,1,428,31554556,1015.520263671875,23.34000015258789,-18.87144660949707,437,31595278,0,0,0.0,0.0,0.0,0,437
31641222,31604675,0.5118408203125,-0.2152099609375,0.09100341796875,0.82666015625,1,429,31605741,1015.543212890625,23.34000015258789,-19.064334869384766,438,31641219,0,0,0.0,0.0,0.0,0,438
31691081,31642675,0.50701904296875,-0.224609375,0.0693359375,0.8292236328125,1,430,31643741,1015.509765625,23.34000015258789,-18.784250259399414,439,31691078,0,0,0.0,0.0,0.0,0,439
31742194,31694306,0.50677490234375,-0.22930908203125,0.06756591796875,0.8282470703125,1,431,31695371,1015.525146484375,23.34000015258789,-18.91372299194336,440,31742191,0,0,0.0,0.0,0.0,0,440
31795265,31747306,0.502197265625,-0.24774169921875,0.0594482421875,0.826416015625,1,432,31748371,1015.571044921875,23.34000015258789,-19.294218063354492,441,31795262,0,0,0.0,0.0,0.0,0,441
31840314,31798490,0.49505615234375,-0.265869140625,0.0523681640625,0.8255615234375,1,433,31799556,1015.554931640625,23.34000015258789,-19.15945816040039,442,31840311,0,0,0.0,0.0,0.0,0,442
31898137,31850305,0.48699951171875,-0.2789306640625,0.04754638671875,0.8262939453125,1,434,31851371,1015.524658203125,23.34000015258789,-18.911081314086914,443,31898134,0,0,0.0,0.0,0.0,0,443
31945253,31902675,0.48095703125,-0.28826904296875,0.0457763671875,0.82672119140625,1,435,31903741,1015.54296875,23.34000015258789,-19.06169319152832,444,31945250,0,0,0.0,0.0,0.0,0,444
31991170,31954860,0.477783203125,-0.29046630859375,0.04547119140625,0.82781982421875,1,436,31955926,1015.542724609375,23.34000015258789,-19.059051513671875,445,31991167,0,0,0.0,0.0,0.0,0,445
32040139,31992490,0.4771728515625,-0.28887939453125,0.04534912109375,0.8287353515625,1,437,31993556,1015.544677734375,23.350000381469727,-19.074905395507812,446,32040136,0,0,0.0,0.0,0.0,0,446
32092145,32044305,0.4764404296875,-0.2880859375,0.0457763671875,0.82940673828125,1,438,32045371,1015.531005859375,23.34000015258789,-18.961284637451172,447,32092142,0,0,0.0,0.0,0.0,0,447
32143208,32095490,0.47308349609375,-0.29193115234375,0.05181884765625,0.82965087890625,1,439,32096556,1015.536376953125,23.34000015258789,-19.00620460510254,448,32143205,0,0,0.0,0.0,0.0,0,448
32194100,32146490,0.46954345703125,-0.2977294921875,0.0537109375,0.8294677734375,1,440,32147556,1015.559814453125,23.34000015258789,-19.201736450195312,449,32194097,0,0,0.0,0.0,0.0,0,449
32241160,32198675,0.4693603515625,-0.29949951171875,0.0552978515625,0.82879638671875,1,441,32199741,1015.4892578125,23.34000015258789,-18.615140914916992,450,32241157,0,0,0.0,0.0,0.0,0,450
32293222,32250739,0.46917724609375,-0.30303955078125,0.05511474609375,0.82769775390625,1,442,32251805,1015.551025390625,23.34000015258789,-19.127750396728516,451,32293219,0,0,0.0,0.0,0.0,0,451
32345250,32302859,0.46856689453125,-0.3040771484375,0.0528564453125,0.8277587890625,1,443,32303925,1015.525634765625,23.34000015258789,-18.919008255004883,452,32345247,0,0,0.0,0.0,0.0,0,452
32391158,32354924,0.470703125,-0.3001708984375,0.05224609375,0.8280029296875,1,444,32355990,1015.53759765625,23.350000381469727,-19.016773223876953,453,32391155,0,0,0.0,0.0,0.0,0,453
32443149,32394740,0.4737548828125,-0.29437255859375,0.0469970703125,0.82867431640625,1,445,32395806,1015.47509765625,23.34000015258789,-18.498878479003906,454,32443146,0,0,0.0,0.0,0.0,0,454
32495288,32447305,0.47625732421875,-0.28778076171875,0.04376220703125,0.8297119140625,1,446,32448371,1015.534423828125,23.34000015258789,-18.9903507232666,455,32495285,0,0,0.0,0.0,0.0,0,455
32541206,32498675,0.48162841796875,-0.26812744140625,0.032470703125,0.83367919921875,1,447,32499741,1015.50537109375,23.34000015258789,-18.74989891052246,456,32541203,0,0,0.0,0.0,0.0,0,456
32592116,32550490,0.48016357421875,-0.25762939453125,0.0267333984375,0.83807373046875,1,448,32551556,1015.528076171875,23.34000015258789,-18.937503814697266,457,32592113,0,0,0.0,0.0,0.0,0,457
32644150,32602490,0.4766845703125,-0.25274658203125,0.0244140625,0.84161376953125,1,449,32603556,1015.513671875,23.34000015258789,-18.818599700927734,458,32644147,0,0,0.0,0.0,0.0,0,458
32691084,32654675,0.47320556640625,-0.25665283203125,0.0279541015625,0.84228515625,1,450,32655741,1015.517822265625,23.34000015258789,-18.852949142456055,459,32691081,0,0,0.0,0.0,0.0,0,459
32740263,32692490,0.46942138671875,-0.2611083984375,0.03228759765625,0.84283447265625,1,451,32693556,1015.5224609375,23.350000381469727,-18.8925838470459,460,32740260,0,0,0.0,0.0,0.0,0,460
32793146,32745305,0.46728515625,-0.26422119140625,0.0322265625,0.84307861328125,1,452,32746371,1015.530029296875,23.360000610351562,-18.953357696533203,461,32793143,0,0,0.0,0.0,0.0,0,461
32840249,32798490,0.46270751953125,-0.26898193359375,0.03411865234375,0.843994140625,1,453,32799556,1015.525390625,23.360000610351562,-18.916364669799805,462,32840246,0,0,0.0,0.0,0.0,0,462
32899240,32850675,0.46160888671875,-0.2666015625,0.04437255859375,0.84490966796875,1,454,32851741,1015.55908203125,23.350000381469727,-19.19645118713379,463,32899237,0,0,0.0,0.0,0.0,0,463
32943192,32901490,0.46002197265625,-0.26666259765625,0.05047607421875,0.84539794921875,1,455,32902556,1015.530029296875,23.350000381469727,-18.953357696533203,464,32943189,0,0,0.0,0.0,0.0,0,464
32990106,32953675,0.45880126953125,-0.264892578125,0.05975341796875,0.84600830078125,1,456,32954741,1015.493408203125,23.350000381469727,-18.649490356445312,465,32990103,0,0,0.0,0.0,0.0,0,465
33040146,32991860,0.4586181640625,-0.26458740234375,0.065673828125,0.84576416015625,1,457,32992925,1015.548095703125,23.360000610351562,-19.10396957397461,466,33040143,0,0,0.0,0.0,0.0,0,466
33092122,33044490,0.45831298828125,-0.26666259765625,0.068115234375,0.8450927734375,1,458,33045556,1015.528076171875,23.360000610351562,-18.937503814697266,467,33092119,0,0,0.0,0.0,0.0,0,467
33144205,33096490,0.4561767578125,-0.27081298828125,0.072998046875,0.84454345703125,1,459,33097556,1015.525390625,23.360000610351562,-18.916364669799805,468,33144202,0,0,0.0,0.0,0.0,0,468
33191059,33148860,0.451171875,-0.27606201171875,0.071533203125,0.84564208984375,1,460,33149926,1015.512451171875,23.360000610351562,-18.80803108215332,469,33191056,0,0,0.0,0.0,0.0,0,469
33243190,33200859,0.44793701171875,-0.27734375,0.0697021484375,0.84710693359375,1,461,33201925,1015.52734375,23.360000610351562,-18.932218551635742,470,33243187,0,0,0.0,0.0,0.0,0,470
33294090,33252490,0.44476318359375,-0.27496337890625,0.06707763671875,0.8497314453125,1,462,33253556,1015.507080078125,23.360000610351562,-18.763111114501953,471,33294087,0,0,0.0,0.0,0.0,0,471
33340321,33304490,0.440185546875,-0.2713623046875,0.06854248046875,0.8531494140625,1,463,33305556,1015.51806640625,23.360000610351562,-18.855592727661133,472,33340318,0,0,0.0,0.0,0.0,0,472
33390241,33341740,0.43902587890625,-0.26708984375,0.06494140625,0.85540771484375,1,464,33342806,1015.496337890625,23.360000610351562,-18.67327308654785,473,33390238,0,0,0.0,0.0,0.0,0,473
33442155,33394490,0.43853759765625,-0.26507568359375,0.064453125,0.8563232421875,1,465,33395556,1015.52734375,23.3700008392334,-18.932218551635742,474,33442153,0,0,0.0,0.0,0.0,0,474
33494143,33446490,0.438232421875,-0.265625,0.066162109375,0.85614013671875,1,466,33447556,1015.542724609375,23.3700008392334,-19.059051513671875,475,33494140,0,0,0.0,0.0,0.0,0,475
33540298,33498490,0.43695068359375,-0.2669677734375,0.0662841796875,0.85638427734375,1,467,33499556,1015.53662109375,23.360000610351562,-19.008846282958984,476,33540295,0,0,0.0,0.0,0.0,0,476
33593187,33550675,0.43743896484375,-0.2666015625,0.06829833984375,0.85614013671875,1,468,33551741,1015.540771484375,23.360000610351562,-19.043197631835938,477,33593184,0,0,0.0,0.0,0.0,0,477
33644192,33602490,0.4378662109375,-0.266845703125,0.0718994140625,0.85552978515625,1,469,33603556,1015.578857421875,23.360000610351562,-19.360275268554688,478,33644189,0,0,0.0,0.0,0.0,0,478
33691060,33654675,0.43951416015625,-0.2672119140625,0.07574462890625,0.854248046875,1,470,33655741,1015.53955078125,23.3700008392334,-19.03262710571289,479,33691057,0,0,0.0,0.0,0.0,0,479
33741195,33692740,0.44012451171875,-0.267578125,0.07928466796875,0.85345458984375,1,471,33693806,1015.53955078125,23.360000610351562,-19.03262710571289,480,33741192,0,0,0.0,0.0,0.0,0,480
