t_us,state,batteryVoltage,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq,fin_cmd_rad
46722376,2,4.008984566,46721305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6058,46722371,1024.650879,27.52000046,-94.27267456,6103,0,0,0,0,0,0,0,0,0
46728322,2,4.015429497,46727251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6059,46728317,1024.650879,27.52000046,-94.27267456,6104,0,0,0,0,0,0,0,0,0
46735376,2,4.002539158,46734305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6060,46735371,1024.660889,27.51000023,-94.35459137,6105,0,0,0,0,0,0,0,0,0
46742322,2,4.002539158,46741251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6061,46742317,1024.660889,27.51000023,-94.35459137,6106,0,0,0,0,0,0,0,0,0
46745376,2,4.002539158,46744305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6062,46745371,1024.660889,27.51000023,-94.35459137,6107,0,0,0,0,0,0,0,0,0
46750322,2,4.015429497,46749251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6063,46750316,1024.660889,27.51000023,-94.35459137,6108,0,0,0,0,0,0,0,0,0
46756376,2,4.002539158,46755305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6064,46756371,1024.658203,27.51000023,-94.33345032,6109,0,0,0,0,0,0,0,0,0
46763321,2,4.002539158,46755305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6064,46763316,1024.658203,27.51000023,-94.33345032,6110,0,0,0,0,0,0,0,0,0
46766376,2,4.002539158,46765305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6065,46766371,1024.658203,27.51000023,-94.33345032,6111,0,0,0,0,0,0,0,0,0
46771322,2,4.002539158,46770251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6066,46771316,1024.658203,27.51000023,-94.33345032,6112,0,0,0,0,0,0,0,0,0
46777376,2,4.002539158,46776305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6067,46777371,1024.674561,27.51000023,-94.46820831,6113,0,0,0,0,0,0,0,0,0
46784322,2,4.015429497,46783251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6068,46784317,1024.674561,27.51000023,-94.46820831,6114,0,0,0,0,0,0,0,0,0
46787376,2,3.99609375,46786305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6069,46787371,1024.674561,27.51000023,-94.46820831,6115,0,0,0,0,0,0,0,0,0
46793322,2,4.002539158,46792251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6070,46793317,1024.635498,27.51000023,-94.14849091,6116,0,0,0,0,0,0,0,0,0
46796376,2,4.002539158,46795305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6071,46796371,1024.635498,27.51000023,-94.14849091,6117,0,0,0,0,0,0,0,0,0
46800322,2,4.002539158,46799251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6072,46800316,1024.635498,27.51000023,-94.14849091,6118,0,0,0,0,0,0,0,0,0
46807376,2,4.002539158,46806305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6073,46807371,1024.635498,27.51000023,-94.14849091,6119,0,0,0,0,0,0,0,0,0
46813322,2,4.015429497,46812251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01171875,-0.00390625,0,0,0,6074,46813317,1024.662354,27.52000046,-94.36779785,6120,0,0,0,0,0,0,0,0,0
46816322,2,4.015429497,46815251,0.266601563,-0.115661621,-0.241333008,0.92590332,3,0,0.01953125,-0.0390625,0,0,0,6075,46816317,1024.662354,27.52000046,-94.36779785,6121,0,0,0,0,0,0,0,0,0
46819376,2,3.99609375,46818305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6076,46819371,1024.662354,27.52000046,-94.36779785,6122,0,0,0,0,0,0,0,0,0
46823322,2,4.002539158,46822251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6077,46823316,1024.662354,27.52000046,-94.36779785,6123,0,0,0,0,0,0,0,0,0
46833376,2,4.002539158,46832305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6078,46833371,1024.658936,27.52000046,-94.33873749,6124,0,0,0,0,0,0,0,0,0
46839322,2,4.015429497,46838251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6079,46839317,1024.658936,27.52000046,-94.33873749,6125,0,0,0,0,0,0,0,0,0
46842376,2,4.015429497,46841305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6080,46842371,1024.658936,27.52000046,-94.33873749,6126,0,0,0,0,0,0,0,0,0
46848322,2,4.002539158,46847251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6081,46848317,1024.658936,27.52000046,-94.33873749,6127,0,0,0,0,0,0,0,0,0
46855376,2,3.99609375,46854305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6082,46855371,1024.628174,27.51000023,-94.08771515,6128,0,0,0,0,0,0,0,0,0
46861322,2,4.002539158,46860251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6083,46861317,1024.628174,27.51000023,-94.08771515,6129,0,0,0,0,0,0,0,0,0
46864376,2,4.002539158,46863305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6084,46864371,1024.628174,27.51000023,-94.08771515,6130,0,0,0,0,0,0,0,0,0
46870322,2,4.015429497,46869251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6085,46870317,1024.628174,27.51000023,-94.08771515,6131,0,0,0,0,0,0,0,0,0
46877376,2,4.002539158,46876305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6086,46877371,1024.659424,27.52000046,-94.34401703,6132,0,0,0,0,0,0,0,0,0
46883322,2,4.002539158,46882251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6087,46883316,1024.659424,27.52000046,-94.34401703,6133,0,0,0,0,0,0,0,0,0
46886376,2,4.002539158,46885305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6088,46886371,1024.659424,27.52000046,-94.34401703,6134,0,0,0,0,0,0,0,0,0
46892322,2,4.002539158,46891251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6089,46892317,1024.628418,27.51000023,-94.08771515,6135,0,0,0,0,0,0,0,0,0
46899376,2,4.008984566,46898305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6090,46899371,1024.628418,27.51000023,-94.08771515,6136,0,0,0,0,0,0,0,0,0
46906322,2,4.015429497,46905251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6091,46906316,1024.628418,27.51000023,-94.08771515,6137,0,0,0,0,0,0,0,0,0
46912376,2,4.015429497,46911305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6092,46912371,1024.654053,27.51000023,-94.29910278,6138,0,0,0,0,0,0,0,0,0
46919322,2,4.002539158,46918251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6093,46919317,1024.654053,27.51000023,-94.29910278,6139,0,0,0,0,0,0,0,0,0
46922376,2,4.002539158,46921305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6094,46922371,1024.654053,27.51000023,-94.29910278,6140,0,0,0,0,0,0,0,0,0
46927322,2,4.008984566,46926251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6095,46927316,1024.654053,27.51000023,-94.29910278,6141,0,0,0,0,0,0,0,0,0
46933376,2,4.008984566,46932305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6096,46933371,1024.570313,27.51000023,-93.61209869,6142,0,0,0,0,0,0,0,0,0
46940322,2,4.008984566,46939251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6097,46940317,1024.570313,27.51000023,-93.61209869,6143,0,0,0,0,0,0,0,0,0
46943376,2,4.015429497,46942305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6098,46943371,1024.570313,27.51000023,-93.61209869,6144,0,0,0,0,0,0,0,0,0
46948322,2,4.002539158,46947251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6099,46948316,1024.570313,27.51000023,-93.61209869,6145,0,0,0,0,0,0,0,0,0
46954376,2,4.002539158,46953305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6100,46954371,1024.672119,27.51000023,-94.44706726,6146,0,0,0,0,0,0,0,0,0
46961322,2,4.002539158,46960251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6101,46961317,1024.672119,27.51000023,-94.44706726,6147,0,0,0,0,0,0,0,0,0
46964376,2,4.015429497,46963305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6102,46964371,1024.672119,27.51000023,-94.44706726,6148,0,0,0,0,0,0,0,0,0
46970322,2,4.015429497,46969251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.0390625,0,0,0,6103,46970317,1024.638184,27.52000046,-94.16962433,6149,0,0,0,0,0,0,0,0,0
46973322,2,4.002539158,46972251,0.266601563,-0.115661621,-0.241333008,0.92590332,3,0,0.01953125,-0.00390625,0,0,0,6104,46973317,1024.638184,27.52000046,-94.16962433,6150,0,0,0,0,0,0,0,0,0
46976376,2,4.002539158,46975305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6105,46976371,1024.638184,27.52000046,-94.16962433,6151,0,0,0,0,0,0,0,0,0
46983322,2,4.015429497,46982251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6106,46983317,1024.638184,27.52000046,-94.16962433,6152,0,0,0,0,0,0,0,0,0
46989376,2,3.99609375,46988305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6107,46989371,1024.68457,27.52000046,-94.55011749,6153,0,0,0,0,0,0,0,0,0
46995322,2,4.015429497,46994251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6108,46995317,1024.68457,27.52000046,-94.55011749,6154,0,0,0,0,0,0,0,0,0
46998376,2,4.002539158,46997305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6109,46998371,1024.68457,27.52000046,-94.55011749,6155,0,0,0,0,0,0,0,0,0
47008322,2,4.002539158,47007251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6110,47008317,1024.68457,27.52000046,-94.55011749,6156,0,0,0,0,0,0,0,0,0
47012376,2,4.002539158,47011305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6111,47012371,1024.634521,27.51000023,-94.13791656,6157,0,0,0,0,0,0,0,0,0
47017322,2,3.99609375,47016251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6112,47017317,1024.634521,27.51000023,-94.13791656,6158,0,0,0,0,0,0,0,0,0
47020376,2,4.008984566,47019305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6113,47020371,1024.634521,27.51000023,-94.13791656,6159,0,0,0,0,0,0,0,0,0
47030322,2,4.002539158,47029251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6114,47030317,1024.648682,27.51000023,-94.25418091,6160,0,0,0,0,0,0,0,0,0
47033376,2,4.002539158,47032305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6115,47033371,1024.648682,27.51000023,-94.25418091,6161,0,0,0,0,0,0,0,0,0
47038322,2,4.002539158,47037251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6116,47038316,1024.648682,27.51000023,-94.25418091,6162,0,0,0,0,0,0,0,0,0
47041376,2,4.002539158,47040305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6117,47041371,1024.648682,27.51000023,-94.25418091,6163,0,0,0,0,0,0,0,0,0
47051322,2,4.002539158,47050251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6118,47051317,1024.663574,27.51000023,-94.37837219,6164,0,0,0,0,0,0,0,0,0
47055376,2,4.015429497,47054305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6119,47055371,1024.663574,27.51000023,-94.37837219,6165,0,0,0,0,0,0,0,0,0
47060322,2,3.99609375,47059251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6120,47060317,1024.663574,27.51000023,-94.37837219,6166,0,0,0,0,0,0,0,0,0
47066376,2,4.002539158,47065305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6121,47066371,1024.663574,27.51000023,-94.37837219,6167,0,0,0,0,0,0,0,0,0
47073321,2,4.015429497,47065305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6121,47073316,1024.665283,27.51000023,-94.39157867,6168,0,0,0,0,0,0,0,0,0
47076376,2,4.002539158,47075305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6122,47076371,1024.665283,27.51000023,-94.39157867,6169,0,0,0,0,0,0,0,0,0
47080322,2,4.002539158,47079251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6123,47080317,1024.665283,27.51000023,-94.39157867,6170,0,0,0,0,0,0,0,0,0
47086376,2,4.002539158,47085305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6124,47086371,1024.665283,27.51000023,-94.39157867,6171,0,0,0,0,0,0,0,0,0
47093321,2,4.002539158,47085305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6124,47093316,1024.628418,27.51000023,-94.08771515,6172,0,0,0,0,0,0,0,0,0
47096376,2,4.015429497,47095305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6125,47096371,1024.628418,27.51000023,-94.08771515,6173,0,0,0,0,0,0,0,0,0
47100322,2,4.002539158,47099251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6126,47100316,1024.628418,27.51000023,-94.08771515,6174,0,0,0,0,0,0,0,0,0
47106376,2,4.015429497,47105305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6127,47106371,1024.628418,27.51000023,-94.08771515,6175,0,0,0,0,0,0,0,0,0
47113322,2,4.002539158,47112251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6128,47113317,1024.611084,27.51000023,-93.94503021,6176,0,0,0,0,0,0,0,0,0
47116376,2,4.015429497,47115305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6129,47116371,1024.611084,27.51000023,-93.94503021,6177,0,0,0,0,0,0,0,0,0
47122322,2,4.002539158,47121251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.01953125,-0.00390625,0,0,0,6130,47122317,1024.611084,27.51000023,-93.94503021,6178,0,0,0,0,0,0,0,0,0
47125322,2,4.002539158,47124251,0.266601563,-0.115661621,-0.241333008,0.92590332,3,0,0.02734375,-0.00390625,0,0,0,6131,47125317,1024.611084,27.51000023,-93.94503021,6179,0,0,0,0,0,0,0,0,0
47128376,2,4.015429497,47127305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6132,47128371,1024.624268,27.51000023,-94.05600739,6180,0,0,0,0,0,0,0,0,0
47135322,2,4.002539158,47134251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6133,47135317,1024.624268,27.51000023,-94.05600739,6181,0,0,0,0,0,0,0,0,0
47141376,2,4.002539158,47140305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6134,47141371,1024.624268,27.51000023,-94.05600739,6182,0,0,0,0,0,0,0,0,0
47148322,2,4.002539158,47147251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6135,47148316,1024.612793,27.51000023,-93.96088409,6183,0,0,0,0,0,0,0,0,0
47155376,2,4.015429497,47154305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6136,47155371,1024.612793,27.51000023,-93.96088409,6184,0,0,0,0,0,0,0,0,0
47161322,2,4.015429497,47160251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6137,47161317,1024.612793,27.51000023,-93.96088409,6185,0,0,0,0,0,0,0,0,0
47167376,2,4.015429497,47166305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6138,47167371,1024.633545,27.51000023,-94.12998962,6186,0,0,0,0,0,0,0,0,0
47172322,2,4.015429497,47171251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6139,47172316,1024.633545,27.51000023,-94.12998962,6187,0,0,0,0,0,0,0,0,0
47179376,2,3.99609375,47178305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6140,47179371,1024.633545,27.51000023,-94.12998962,6188,0,0,0,0,0,0,0,0,0
47185322,2,4.015429497,47184251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6141,47185317,1024.633545,27.51000023,-94.12998962,6189,0,0,0,0,0,0,0,0,0
47188376,2,4.015429497,47187305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6142,47188371,1024.680176,27.51000023,-94.51313019,6190,0,0,0,0,0,0,0,0,0
47192322,2,4.002539158,47191251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6143,47192316,1024.680176,27.51000023,-94.51313019,6191,0,0,0,0,0,0,0,0,0
47199376,2,4.002539158,47198305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6144,47199371,1024.680176,27.51000023,-94.51313019,6192,0,0,0,0,0,0,0,0,0
47205322,2,4.002539158,47204251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6145,47205317,1024.680176,27.51000023,-94.51313019,6193,0,0,0,0,0,0,0,0,0
47208376,2,4.002539158,47207305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6146,47208371,1024.625977,27.5,-94.0692215,6194,0,0,0,0,0,0,0,0,0
47212322,2,4.002539158,47211251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6147,47212316,1024.625977,27.5,-94.0692215,6195,0,0,0,0,0,0,0,0,0
47219376,2,4.008984566,47218305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6148,47219371,1024.625977,27.5,-94.0692215,6196,0,0,0,0,0,0,0,0,0
47225322,2,4.002539158,47224251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6149,47225317,1024.625977,27.5,-94.0692215,6197,0,0,0,0,0,0,0,0,0
47228376,2,3.99609375,47227305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6150,47228371,1024.656738,27.51000023,-94.32023621,6198,0,0,0,0,0,0,0,0,0
47232322,2,4.002539158,47231251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6151,47232316,1024.656738,27.51000023,-94.32023621,6199,0,0,0,0,0,0,0,0,0
47242376,2,3.99609375,47241305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6152,47242371,1024.656738,27.51000023,-94.32023621,6200,0,0,0,0,0,0,0,0,0
47249322,2,4.002539158,47248251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6153,47249317,1024.690186,27.51000023,-94.59503937,6201,0,0,0,0,0,0,0,0,0
47252376,2,4.002539158,47251305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6154,47252371,1024.690186,27.51000023,-94.59503937,6202,0,0,0,0,0,0,0,0,0
47259322,2,4.015429497,47258251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6155,47259317,1024.690186,27.51000023,-94.59503937,6203,0,0,0,0,0,0,0,0,0
47265376,2,4.002539158,47264305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6156,47265371,1024.669922,27.51000023,-94.43121338,6204,0,0,0,0,0,0,0,0,0
47271322,2,4.002539158,47270251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6157,47271317,1024.669922,27.51000023,-94.43121338,6205,0,0,0,0,0,0,0,0,0
47274376,2,4.015429497,47273305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6158,47274371,1024.669922,27.51000023,-94.43121338,6206,0,0,0,0,0,0,0,0,0
47281322,2,4.008984566,47280251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,0.02734375,-0.00390625,0,0,0,6159,47281317,1024.669922,27.51000023,-94.43121338,6207,0,0,0,0,0,0,0,0,0
47287322,2,4.002539158,47286251,0.266601563,-0.115661621,-0.241333008,0.92590332,3,0,-0.01953125,-0.00390625,0,0,0,6160,47287317,1024.639893,27.51000023,-94.18283844,6208,0,0,0,0,0,0,0,0,0
47290376,2,4.002539158,47289305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6161,47290371,1024.639893,27.51000023,-94.18283844,6209,0,0,0,0,0,0,0,0,0
47296322,2,4.002539158,47295251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6162,47296316,1024.639893,27.51000023,-94.18283844,6210,0,0,0,0,0,0,0,0,0
47306376,2,4.002539158,47305305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6163,47306371,1024.622559,27.51000023,-94.0401535,6211,0,0,0,0,0,0,0,0,0
47312322,2,4.008984566,47311251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6164,47312317,1024.622559,27.51000023,-94.0401535,6212,0,0,0,0,0,0,0,0,0
47315376,2,4.002539158,47314305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6165,47315371,1024.622559,27.51000023,-94.0401535,6213,0,0,0,0,0,0,0,0,0
47320322,2,4.002539158,47319251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6166,47320316,1024.622559,27.51000023,-94.0401535,6214,0,0,0,0,0,0,0,0,0
47330376,2,4.015429497,47329305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6167,47330371,1024.616699,27.51000023,-93.99259186,6215,0,0,0,0,0,0,0,0,0
47335322,2,4.015429497,47334251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6168,47335317,1024.616699,27.51000023,-93.99259186,6216,0,0,0,0,0,0,0,0,0
47338376,2,4.002539158,47337305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6169,47338371,1024.616699,27.51000023,-93.99259186,6217,0,0,0,0,0,0,0,0,0
47342322,2,4.002539158,47341251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6170,47342316,1024.616699,27.51000023,-93.99259186,6218,0,0,0,0,0,0,0,0,0
47352376,2,4.015429497,47351305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6171,47352371,1024.643311,27.5,-94.21190643,6219,0,0,0,0,0,0,0,0,0
47358322,2,4.002539158,47357251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6172,47358317,1024.643311,27.5,-94.21190643,6220,0,0,0,0,0,0,0,0,0
47361376,2,4.002539158,47360305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6173,47361371,1024.643311,27.5,-94.21190643,6221,0,0,0,0,0,0,0,0,0
47367322,2,3.99609375,47366251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6174,47367317,1024.657715,27.5,-94.32816315,6222,0,0,0,0,0,0,0,0,0
47374376,2,4.015429497,47373305,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6175,47374371,1024.657715,27.5,-94.32816315,6223,0,0,0,0,0,0,0,0,0
47379322,2,4.002539158,47378251,0.266601563,-0.115661621,-0.241333008,0.92590332,0,0,-0.01953125,-0.00390625,0,0,0,6176,47379316,1024.657715,27.5,-94.32816315,6224,0,0,0,0,0,0,0,0,0
