t_us,state,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
17741396,2,17686689,0.2286376953125,0.043212890625,0.00372314453125,0.9725341796875,0,0.0234375,0.00390625,-0.015625,nan,7.346867718608583e-40,3.3219181395284113e-39,10,17687754,1026.51318359375,24.729999542236328,0.12683133780956268,12,17741393,0,0,0.0,0.0,0.0,0,11
17785060,2,17743140,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,0,0.0234375,0.00390625,-0.015625,nan,7.346867718608583e-40,3.3219181395284113e-39,11,17744206,1026.49169921875,24.739999771118164,0.3065090775489807,13,17785057,0,0,0.0,0.0,0.0,0,12
17833174,2,17796689,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,0,0.0234375,0.00390625,-0.015625,nan,7.346867718608583e-40,3.3219181395284113e-39,12,17797754,1026.4677734375,24.729999542236328,0.502040684223175,14,17833171,0,0,0.0,0.0,0.0,0,13
17883182,2,17835164,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,0,0.0234375,0.00390625,-0.015625,nan,8.265180641234566e-40,3.492810691148216e-39,13,17836230,1026.51806640625,24.729999542236328,0.08983886241912842,15,17883179,0,0,0.0,0.0,0.0,0,14
17937091,2,17888664,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,0,0.0234375,0.00390625,-0.015625,nan,8.265180641234566e-40,3.492810691148216e-39,14,17889730,1026.493408203125,24.739999771118164,0.29065513610839844,16,17937088,0,0,0.0,0.0,0.0,0,15
17983173,2,17941164,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,0,0.0234375,0.00390625,-0.015625,nan,7.346867718608583e-40,3.619835594342332e-39,15,17942230,1026.5458984375,24.739999771118164,-0.14004293084144592,17,17983170,0,0,0.0,0.0,0.0,0,16
18037063,2,17994689,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,0,0.0234375,0.00390625,-0.015625,nan,7.346839692639297e-40,3.703082532212476e-39,16,17995754,1026.498291015625,24.75,0.24837803840637207,18,18037060,0,0,0.0,0.0,0.0,0,17
18083171,2,18047151,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,3,-0.0078125,0.00390625,0.0234375,nan,7.346839692639297e-40,3.703082532212476e-39,17,18048216,1026.547607421875,24.739999771118164,-0.155896857380867,19,18083168,0,0,0.0,0.0,0.0,0,18
18134168,2,18085664,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,0,-0.0078125,0.00390625,0.0234375,nan,7.346839692639297e-40,3.703082532212476e-39,18,18086730,1026.51611328125,24.739999771118164,0.1056927815079689,20,18134165,0,0,0.0,0.0,0.0,0,19
18187060,2,18139140,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,0,-0.0078125,0.00390625,0.0234375,nan,7.346839692639297e-40,3.703082532212476e-39,19,18140206,1026.490234375,24.739999771118164,0.3170783519744873,21,18187057,0,0,0.0,0.0,0.0,0,20
18234168,2,18191713,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,3,-0.0078125,0.00390625,0.0234375,nan,7.346839692639297e-40,3.703082532212476e-39,20,18192778,1026.521240234375,24.75,0.06341566890478134,22,18234165,0,0,0.0,0.0,0.0,0,21
18338128,2,18302140,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,0,-0.0078125,0.00390625,0.0234375,nan,7.346839692639297e-40,3.703082532212476e-39,21,18303206,1026.55078125,24.760000228881836,-0.17967772483825684,23,18338125,0,0,0.0,0.0,0.0,0,22
18384168,2,18341717,0.2286376953125,0.04327392578125,0.00372314453125,0.9725341796875,3,0.0234375,0.00390625,0.0234375,nan,7.346839692639297e-40,3.703082532212476e-39,22,18342783,1026.51904296875,24.75,0.07926958799362183,24,18384165,0,0,0.0,0.0,0.0,0,23
18436116,2,18394141,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,0.0234375,0.00390625,0.0234375,nan,7.346839692639297e-40,3.703082532212476e-39,23,18395206,1026.516845703125,24.75,0.1004081442952156,25,18436113,0,0,0.0,0.0,0.0,0,24
18483441,2,18446713,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,3,-0.015625,0.00390625,-0.015625,nan,7.346839692639297e-40,3.703082532212476e-39,24,18447778,1026.509765625,24.75,0.15853917598724365,26,18483438,0,0,0.0,0.0,0.0,0,25
18533442,2,18485140,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,-0.015625,0.00390625,-0.015625,nan,7.346839692639297e-40,3.703082532212476e-39,25,18486206,1026.539306640625,24.75,-0.08719654381275177,27,18533439,0,0,0.0,0.0,0.0,0,26
18586127,2,18538271,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,3,0.03125,0.0390625,-0.0234375,nan,7.346839692639297e-40,3.703082532212476e-39,26,18539336,1026.50390625,24.75,0.2061009258031845,28,18586124,0,0,0.0,0.0,0.0,0,27
18638101,2,18590582,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,0.03125,0.0390625,-0.0234375,nan,7.34689574457787e-40,4.545111569037544e-39,27,18591648,1026.49755859375,24.75,0.25894731283187866,29,18638098,0,0,0.0,0.0,0.0,0,28
18685065,2,18643164,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,0.03125,0.0390625,-0.0234375,nan,8.265138602280636e-40,4.6075464221155364e-39,28,18644230,1026.504150390625,24.75,0.2008162885904312,30,18685062,0,0,0.0,0.0,0.0,0,29
18738489,2,18695689,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,3,0.03125,-0.03515625,0.0546875,nan,8.265138602280636e-40,4.6075464221155364e-39,29,18696754,1026.482177734375,24.75,0.38049399852752686,31,18738486,0,0,0.0,0.0,0.0,0,30
18784457,2,18748164,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,0.03125,-0.03515625,0.0546875,nan,8.265124589295993e-40,4.754998053024115e-39,30,18749230,1026.54345703125,24.760000228881836,-0.12154670059680939,32,18784454,0,0,0.0,0.0,0.0,0,31
18837079,2,18788665,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,0.03125,-0.03515625,0.0546875,nan,8.265124589295993e-40,4.754998053024115e-39,31,18789730,1026.531005859375,24.75,-0.018496237695217133,33,18837076,0,0,0.0,0.0,0.0,0,32
18883482,2,18841164,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,0.03125,-0.03515625,0.0546875,nan,8.265264719142425e-40,4.9020629255565405e-39,32,18842230,1026.498779296875,24.760000228881836,0.24837803840637207,34,18883479,0,0,0.0,0.0,0.0,0,33
18936470,2,18894582,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,0.03125,-0.03515625,0.0546875,nan,8.265194654219209e-40,4.9689917428096224e-39,33,18895647,1026.519775390625,24.760000228881836,0.07398495078086853,35,18936467,0,0,0.0,0.0,0.0,0,34
18983438,2,18947165,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,0.03125,-0.03515625,0.0546875,nan,9.183521589829835e-40,5.046927759499976e-39,34,18948230,1026.515869140625,24.760000228881836,0.1056927815079689,36,18983435,0,0,0.0,0.0,0.0,0,35
19034463,2,18985664,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,0.03125,-0.03515625,0.0546875,nan,9.183507576845191e-40,5.1126346444921664e-39,35,18986730,1026.50341796875,24.75,0.2061009258031845,37,19034460,0,0,0.0,0.0,0.0,0,36
19087076,2,19039140,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,0.03125,-0.03515625,0.0546875,nan,9.183507576845191e-40,5.1126346444921664e-39,36,19040206,1026.517822265625,24.760000228881836,0.08983886241912842,38,19087073,0,0,0.0,0.0,0.0,0,37
19134060,2,19091713,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,3,-0.015625,0.00390625,0.0078125,nan,9.183507576845191e-40,5.1126346444921664e-39,37,19092778,1026.52734375,24.75,0.01056927815079689,39,19134057,0,0,0.0,0.0,0.0,0,38
19187087,2,19145140,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,-0.015625,0.00390625,0.0078125,nan,9.183507576845191e-40,5.1126346444921664e-39,38,19146206,1026.507080078125,24.760000228881836,0.17967772483825684,40,19187084,0,0,0.0,0.0,0.0,0,39
19235060,2,19198689,0.2286376953125,0.04327392578125,0.003662109375,0.9725341796875,0,-0.015625,0.00390625,0.0078125,nan,8.265194654219209e-40,5.418135926595013e-39,39,19199754,1026.528564453125,24.75,0.0,41,19235057,0,0,0.0,0.0,0.0,0,40
19285060,2,19237140,0.2286376953125,0.04339599609375,0.003662109375,0.9725341796875,0,-0.015625,0.00390625,0.0078125,nan,8.265194654219209e-40,5.418135926595013e-39,40,19238206,1026.498291015625,24.75,0.24837803840637207,42,19285057,0,0,0.0,0.0,0.0,0,41
19384450,2,19348480,0.2286376953125,0.04339599609375,0.003662109375,0.9725341796875,3,0.03125,-0.04296875,0.015625,nan,8.265194654219209e-40,5.418135926595013e-39,41,19349546,1026.498291015625,24.75,0.24837803840637207,43,19384447,0,0,0.0,0.0,0.0,0,42
19438120,2,19390373,0.2286376953125,0.04339599609375,0.003662109375,0.9725341796875,0,0.03125,-0.04296875,0.015625,nan,9.183507576845191e-40,5.5756082428219784e-39,42,19391439,1026.489501953125,24.760000228881836,0.3223629891872406,44,19438117,0,0,0.0,0.0,0.0,0,43
19485092,2,19443373,0.2286376953125,0.04339599609375,0.003662109375,0.9725341796875,0,0.03125,-0.04296875,0.015625,-2.9907721176003824e+38,9.183381459983402e-40,5.747649859182529e-39,43,19444438,1026.536376953125,24.760000228881836,-0.06341566890478134,45,19485089,0,0,0.0,0.0,0.0,0,44
19538118,2,19496373,0.2286376953125,0.04339599609375,0.003662109375,0.9725341796875,0,0.03125,-0.04296875,0.015625,1.496911861142628e-38,8.265264719142425e-40,5.7926301385888915e-39,44,19497439,1026.5146484375,24.760000228881836,0.11626206338405609,46,19538115,0,0,0.0,0.0,0.0,0,45
19585060,2,19549480,0.2286376953125,0.04339599609375,0.003662109375,0.9725341796875,0,0.03125,-0.04296875,0.015625,nan,8.265250706157782e-40,5.904029162607321e-39,45,19550545,1026.52099609375,24.760000228881836,0.06341566890478134,47,19585057,0,0,0.0,0.0,0.0,0,46
19637083,2,19589271,0.2286376953125,0.04339599609375,0.003662109375,0.9725341796875,0,0.03125,-0.04296875,0.015625,1.2856815319287694e-39,8.265306758096355e-40,5.978739390232799e-39,46,19590337,1026.4951171875,24.760000228881836,0.27480122447013855,48,19637080,0,0,0.0,0.0,0.0,0,47
19684069,2,19642480,0.2286376953125,0.04339599609375,0.003662109375,0.9725341796875,3,0.0,0.0859375,-0.21484375,1.2856815319287694e-39,8.265306758096355e-40,5.978739390232799e-39,47,19643545,1026.520751953125,24.760000228881836,0.06870030611753464,49,19684066,0,0,0.0,0.0,0.0,0,48
19743446,2,19695373,0.2286376953125,0.04339599609375,0.003662109375,0.9725341796875,0,0.0,0.0859375,-0.21484375,nan,8.265292745111712e-40,6.084074995796096e-39,48,19696439,1026.523681640625,24.760000228881836,0.04227711260318756,50,19743443,0,0,0.0,0.0,0.0,0,49
19783444,2,19747456,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,0.0,0.0859375,-0.21484375,nan,8.265292745111712e-40,6.084074995796096e-39,49,19748521,1026.494384765625,24.760000228881836,0.28537049889564514,51,19783441,0,0,0.0,0.0,0.0,0,50
19839493,2,19785402,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,-0.08984375,0.125,-0.12890625,nan,8.265292745111712e-40,6.084074995796096e-39,50,19786467,1026.521240234375,24.760000228881836,0.06341566890478134,52,19839490,0,0,0.0,0.0,0.0,0,51
19883407,2,19841271,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,0.0703125,0.04296875,-0.12890625,nan,8.265292745111712e-40,6.084074995796096e-39,51,19842337,1026.542236328125,24.770000457763672,-0.1109774187207222,53,19883404,0,0,0.0,0.0,0.0,0,52
19937117,2,19895582,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,0.0703125,0.04296875,-0.12890625,-5.557770182512933e+33,9.182919031490175e-40,6.366868236284558e-39,52,19896647,1026.484619140625,24.760000228881836,0.36464008688926697,54,19937114,0,0,0.0,0.0,0.0,0,53
19984445,2,19948271,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,-0.1796875,0.1015625,0.23828125,-5.557770182512933e+33,9.182919031490175e-40,6.366868236284558e-39,53,19949337,1026.507568359375,24.760000228881836,0.17439308762550354,55,19984442,0,0,0.0,0.0,0.0,0,54
20034399,2,19986480,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,3.19921875,-1.12890625,-0.91796875,-5.557770182512933e+33,9.182919031490175e-40,6.366868236284558e-39,54,19987545,1026.5126953125,24.760000228881836,0.13211597502231598,56,20034396,0,0,0.0,0.0,0.0,0,55
20088204,2,20040271,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,-1.0859375,0.14453125,-0.29296875,-5.557770182512933e+33,9.182919031490175e-40,6.366868236284558e-39,55,20041336,1026.49609375,24.760000228881836,0.26951658725738525,57,20088201,0,0,0.0,0.0,0.0,0,56
20134069,2,20092582,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,-1.0859375,0.14453125,-0.29296875,-1.096626077264702e+38,8.278422911722435e-40,6.648684771743387e-39,56,20093647,1026.545654296875,24.760000228881836,-0.14004293084144592,58,20134066,0,0,0.0,0.0,0.0,0,57
20187078,2,20145165,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,-1.0859375,0.14453125,-0.29296875,nan,8.278843301261733e-40,6.711247142981632e-39,57,20146230,1026.5302734375,24.760000228881836,-0.013211597688496113,59,20187075,0,0,0.0,0.0,0.0,0,58
20234463,2,20197689,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,-1.0859375,0.14453125,-0.29296875,-2.6584780993962997e+38,8.27447125005304e-40,6.820332623235462e-39,58,20198754,1026.542724609375,24.770000457763672,-0.11361973732709885,60,20234460,0,0,0.0,0.0,0.0,0,59
20284148,2,20236087,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,-1.2265625,2.13671875,-0.0234375,-2.6584780993962997e+38,8.27447125005304e-40,6.820332623235462e-39,59,20237152,1026.52197265625,24.770000457763672,0.058131031692028046,61,20284145,0,0,0.0,0.0,0.0,0,60
20337141,2,20289271,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,0.3984375,0.58203125,-0.22265625,-2.6584780993962997e+38,8.27447125005304e-40,6.820332623235462e-39,60,20290336,1026.526123046875,24.770000457763672,0.02113855630159378,62,20337138,0,0,0.0,0.0,0.0,0,61
20438159,2,20402582,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,0.3984375,0.58203125,-0.22265625,5.766868387361051e-38,8.26986097810541e-40,6.998967348870661e-39,61,20402798,0.0,0.0,nan,63,20438156,0,0,0.0,0.0,0.0,0,62
20483401,2,20441271,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,2.5234375,1.7265625,-0.703125,5.766868387361051e-38,8.26986097810541e-40,6.998967348870661e-39,62,20442337,1026.454833984375,24.760000228881836,0.6077334880828857,64,20483398,0,0,0.0,0.0,0.0,0,63
20536408,2,20494582,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,2.5234375,1.7265625,-0.703125,3.1592498085957293e-38,9.179093486682568e-40,7.231005558981279e-39,63,20495647,1026.534912109375,24.770000457763672,-0.0502040721476078,65,20536405,0,0,0.0,0.0,0.0,0,64
20583408,2,20547205,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,2.5234375,1.7265625,-0.703125,1.487781140478934e-38,8.266343718959955e-40,7.264895962340975e-39,64,20548271,1026.505615234375,24.770000457763672,0.19024699926376343,66,20583405,0,0,0.0,0.0,0.0,0,65
20633066,2,20585611,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,0.078125,0.20703125,0.4765625,1.487781140478934e-38,8.266343718959955e-40,7.264895962340975e-39,65,20586676,1026.534912109375,24.770000457763672,-0.0502040721476078,67,20633063,0,0,0.0,0.0,0.0,0,66
20686348,2,20638063,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,-1.140625,0.55078125,1.61328125,1.487781140478934e-38,8.266343718959955e-40,7.264895962340975e-39,66,20639128,1026.49609375,24.770000457763672,0.26951658725738525,68,20686345,0,0,0.0,0.0,0.0,0,67
20744458,2,20690767,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,-1.140625,0.55078125,1.61328125,-1.5950581803106003e+38,8.271136159707946e-40,7.482757235888018e-39,67,20690982,0.0,0.0,nan,69,20744455,0,0,0.0,0.0,0.0,0,68
20784451,2,20748087,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,-0.80078125,-0.51953125,-0.234375,-1.5950581803106003e+38,8.271136159707946e-40,7.482757235888018e-39,68,20749152,1026.49072265625,24.780000686645508,0.311793714761734,70,20784448,0,0,0.0,0.0,0.0,0,69
20835087,2,20786664,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,-0.80078125,-0.51953125,-0.234375,-3.0075801504389285e+37,8.266385757913885e-40,7.630079947337879e-39,69,20787730,1026.521240234375,24.780000686645508,0.06341566890478134,71,20835084,0,0,0.0,0.0,0.0,0,70
20887095,2,20839164,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,-0.80078125,-0.51953125,-0.234375,-2.0205774547205233e+38,8.269188354842535e-40,7.719094629687185e-39,70,20840230,1026.49072265625,24.780000686645508,0.311793714761734,72,20887092,0,0,0.0,0.0,0.0,0,71
20934143,2,20892582,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,-0.80078125,-0.51953125,-0.234375,1.1902413916530876e-37,8.275648340763072e-40,7.769621248415345e-39,71,20893647,1026.53857421875,24.790000915527344,-0.07926958799362183,73,20934140,0,0,0.0,0.0,0.0,0,72
20987103,2,20945271,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,3,-0.20703125,0.62109375,0.32421875,1.1902413916530876e-37,8.275648340763072e-40,7.769621248415345e-39,72,20946337,1026.5107421875,24.790000915527344,0.14796990156173706,74,20987100,0,0,0.0,0.0,0.0,0,73
21034142,2,20998480,0.22857666015625,0.0435791015625,0.00390625,0.9725341796875,0,-0.20703125,0.62109375,0.32421875,nan,8.266525887760318e-40,7.942165930924588e-39,73,20999545,1026.51220703125,24.790000915527344,0.13740061223506927,75,21034139,0,0,0.0,0.0,0.0,0,74
21084060,2,21036349,0.0777587890625,0.09381103515625,0.02197265625,0.9923095703125,0,-0.20703125,0.62109375,0.32421875,nan,8.266525887760318e-40,7.942165930924588e-39,74,21037414,1026.29345703125,24.739999771118164,1.9341778755187988,76,21084057,0,0,0.0,0.0,0.0,0,75
21138060,3,21090480,0.0777587890625,0.09381103515625,0.02197265625,0.9923095703125,3,-2.6796875,-0.43359375,7.56640625,nan,8.266525887760318e-40,7.942165930924588e-39,75,21091545,1026.515869140625,24.790000915527344,0.1056927815079689,77,21138057,0,0,0.0,0.0,0.0,0,76
21188106,3,21146373,0.0777587890625,0.09381103515625,0.02197265625,0.9923095703125,0,-2.6796875,-0.43359375,7.56640625,7.26023824579046e-35,8.270337419583281e-40,8.112426496936982e-39,76,21147439,1026.530029296875,24.790000915527344,-0.01056927815079689,78,21188103,0,0,0.0,0.0,0.0,0,77
21234212,3,21198480,0.0777587890625,0.09381103515625,0.02197265625,0.9923095703125,3,3.71484375,-0.94921875,8.78125,7.26023824579046e-35,8.270337419583281e-40,8.112426496936982e-39,77,21199545,1026.521728515625,24.790000915527344,0.058131031692028046,79,21234209,0,0,0.0,0.0,0.0,0,78
21284140,3,21236373,0.0777587890625,0.09381103515625,0.02197265625,0.9923095703125,0,3.71484375,-0.94921875,8.78125,3.8048867671736285e-33,8.270477549429714e-40,8.261151908149632e-39,78,21237439,1026.510009765625,24.780000686645508,0.15325453877449036,80,21284137,0,0,0.0,0.0,0.0,0,79
21338101,3,21290456,0.0770263671875,-0.14923095703125,-0.0997314453125,0.980712890625,0,3.71484375,-0.94921875,8.78125,3.8048867671736285e-33,8.270477549429714e-40,8.261151908149632e-39,79,21291521,1026.48291015625,24.780000686645508,0.37520936131477356,81,21338098,0,0,0.0,0.0,0.0,0,80
21384140,3,21342373,0.0770263671875,-0.14923095703125,-0.0997314453125,0.980712890625,0,3.71484375,-0.94921875,8.78125,-3.780485912439745e+34,9.181854044657288e-40,8.392916002750094e-39,80,21343439,1026.510498046875,24.790000915527344,0.14796990156173706,82,21384137,0,0,0.0,0.0,0.0,0,81
21485073,4,21449480,0.0770263671875,-0.14923095703125,-0.0997314453125,0.980712890625,3,3.4140625,2.12890625,-2.80859375,-3.780485912439745e+34,9.181854044657288e-40,8.392916002750094e-39,81,21450546,1026.50439453125,24.790000915527344,0.2008162885904312,83,21485070,0,0,0.0,0.0,0.0,0,82
21539304,4,21491373,0.0770263671875,-0.14923095703125,-0.0997314453125,0.980712890625,0,3.4140625,2.12890625,-2.80859375,nan,9.180550837085466e-40,8.564734812654818e-39,82,21492439,1026.533447265625,24.799999237060547,-0.036992475390434265,84,21539301,0,0,0.0,0.0,0.0,0,83
21586100,4,21544480,0.0770263671875,-0.14923095703125,-0.0997314453125,0.980712890625,3,0.08984375,0.42578125,1.1953125,nan,9.180550837085466e-40,8.564734812654818e-39,83,21545546,1026.50390625,24.790000915527344,0.2061009258031845,85,21586097,0,0,0.0,0.0,0.0,0,84
21639065,4,21597373,0.0770263671875,-0.14923095703125,-0.0997314453125,0.980712890625,0,0.08984375,0.42578125,1.1953125,nan,9.182806927613029e-40,8.749741242407302e-39,84,21598439,1026.487548828125,24.790000915527344,0.3382169008255005,86,21639062,0,0,0.0,0.0,0.0,0,85
21686423,4,21650456,0.09429931640625,-0.07305908203125,-0.04864501953125,0.99163818359375,0,0.08984375,0.42578125,1.1953125,nan,9.182806927613029e-40,8.749741242407302e-39,85,21651521,1026.5078125,24.799999237060547,0.17439308762550354,87,21686420,0,0,0.0,0.0,0.0,0,86
21742115,4,21688402,0.09429931640625,-0.07305908203125,-0.04864501953125,0.99163818359375,3,0.55859375,-0.03515625,-2.6875,nan,9.182806927613029e-40,8.749741242407302e-39,86,21689467,1026.476806640625,24.799999237060547,0.4280557632446289,88,21742112,0,0,0.0,0.0,0.0,0,87
21788098,4,21746336,0.09429931640625,-0.07305908203125,-0.04864501953125,0.99163818359375,3,1.1953125,0.2578125,-1.30859375,nan,9.182806927613029e-40,8.749741242407302e-39,87,21747401,1026.506103515625,24.809999465942383,0.18496236205101013,89,21788095,0,0,0.0,0.0,0.0,0,88
21835065,4,21799504,0.09429931640625,-0.07305908203125,-0.04864501953125,0.99163818359375,3,0.36328125,0.89453125,-0.97265625,nan,9.182806927613029e-40,8.749741242407302e-39,88,21800569,1026.509521484375,24.799999237060547,0.15853917598724365,90,21835062,0,0,0.0,0.0,0.0,0,89
21885088,4,21837349,0.08343505859375,-0.04827880859375,-0.03472900390625,0.9947509765625,0,0.36328125,0.89453125,-0.97265625,nan,9.182806927613029e-40,8.749741242407302e-39,89,21838414,1026.491455078125,24.809999465942383,0.3065090775489807,91,21885085,0,0,0.0,0.0,0.0,0,90
21938137,4,21890271,0.08343505859375,-0.04827880859375,-0.03472900390625,0.9947509765625,3,0.48828125,0.2734375,-0.4140625,nan,9.182806927613029e-40,8.749741242407302e-39,90,21891336,1026.50439453125,24.809999465942383,0.2008162885904312,92,21938134,0,0,0.0,0.0,0.0,0,91
21984134,4,21942582,0.08343505859375,-0.04827880859375,-0.03472900390625,0.9947509765625,0,0.48828125,0.2734375,-0.4140625,2.2131241943095208e-38,9.181812005703358e-40,9.241993570850716e-39,91,21943648,1026.53125,24.809999465942383,-0.02113855630159378,93,21984131,0,0,0.0,0.0,0.0,0,92
22037093,4,21995271,0.08343505859375,-0.04827880859375,-0.03472900390625,0.9947509765625,3,-0.5703125,0.28515625,1.04296875,2.2131241943095208e-38,9.181812005703358e-40,9.241993570850716e-39,92,21996336,1026.52392578125,24.809999465942383,0.04227711260318756,94,22037090,0,0,0.0,0.0,0.0,0,93
22083061,4,22047558,0.08343505859375,-0.04827880859375,-0.03472900390625,0.9947509765625,0,-0.5703125,0.28515625,1.04296875,1.0009798630617427e-38,9.18220436927337e-40,9.405693257453141e-39,93,22048623,1026.53564453125,24.809999465942383,-0.0554887093603611,95,22083058,0,0,0.0,0.0,0.0,0,94
22133060,4,22085271,0.08343505859375,-0.04827880859375,-0.03472900390625,0.9947509765625,3,1.02734375,-1.109375,-0.17578125,1.0009798630617427e-38,9.18220436927337e-40,9.405693257453141e-39,94,22086337,1026.51708984375,24.809999465942383,0.09512349963188171,96,22133057,0,0,0.0,0.0,0.0,0,95
22186393,4,22138456,0.08489990234375,0.0498046875,-0.050048828125,0.993896484375,0,1.02734375,-1.109375,-0.17578125,1.0009798630617427e-38,9.18220436927337e-40,9.405693257453141e-39,95,22139521,1026.5146484375,24.799999237060547,0.11626206338405609,97,22186390,0,0,0.0,0.0,0.0,0,96
22233402,4,22191373,0.08489990234375,0.0498046875,-0.050048828125,0.993896484375,0,1.02734375,-1.109375,-0.17578125,-1.6349013513842057e+38,8.268095342040361e-40,9.582404000296822e-39,96,22192439,1026.522216796875,24.809999465942383,0.05284639075398445,98,22233399,0,0,0.0,0.0,0.0,0,97
22285060,4,22243480,0.08489990234375,0.0498046875,-0.050048828125,0.993896484375,0,1.02734375,-1.109375,-0.17578125,-2.55213661454797e+38,1.0098387318233578e-39,9.68775922403862e-39,97,22244545,1026.529541015625,24.809999465942383,-0.005284639075398445,99,22285057,0,0,0.0,0.0,0.0,0,98
22338194,4,22296349,0.0804443359375,0.0760498046875,-0.027099609375,0.99346923828125,0,1.02734375,-1.109375,-0.17578125,-2.55213661454797e+38,1.0098387318233578e-39,9.68775922403862e-39,98,22297415,1026.524658203125,24.809999465942383,0.03170783445239067,100,22338191,0,0,0.0,0.0,0.0,0,99
22385060,4,22349480,0.07421875,0.10223388671875,-0.01104736328125,0.991943359375,0,1.02734375,-1.109375,-0.17578125,-2.55213661454797e+38,1.0098387318233578e-39,9.68775922403862e-39,99,22350545,1026.514404296875,24.809999465942383,0.11626206338405609,101,22385057,0,0,0.0,0.0,0.0,0,100
22435068,4,22387349,0.06884765625,0.13507080078125,0.00714111328125,0.9884033203125,0,1.02734375,-1.109375,-0.17578125,-2.55213661454797e+38,1.0098387318233578e-39,9.68775922403862e-39,100,22388414,1026.5234375,24.809999465942383,0.04227711260318756,102,22435065,0,0,0.0,0.0,0.0,0,101
22536447,4,22500373,0.06884765625,0.13507080078125,0.00714111328125,0.9884033203125,0,1.02734375,-1.109375,-0.17578125,1.384427910598891e-33,1.009800896764821e-39,9.951108047036111e-39,101,22501439,1026.538818359375,24.809999465942383,-0.08191190659999847,103,22536444,0,0,0.0,0.0,0.0,0,102
22583060,4,22541373,0.06884765625,0.13507080078125,0.00714111328125,0.9884033203125,0,1.02734375,-1.109375,-0.17578125,1.2158955406470726e-33,1.0099228097312173e-39,1.0005640978073776e-38,102,22542439,1026.52587890625,24.81999969482422,0.026423195376992226,104,22583057,0,0,0.0,0.0,0.0,0,103
