t_us,state,batteryVoltage,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
7257376,2,4.1572265625,7256305,0.90643310546875,0.02783203125,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,0.0078125,-0.005859375,-0.001953125,28,7257371,1018.500732421875,26.1200008392334,-43.57448959350586,29,0,0,0,0.0,0.0,0.0,0,0
7261322,2,4.144335746765137,7260251,0.90643310546875,0.02783203125,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,-0.0078125,0.00390625,-0.001953125,29,7261317,1018.514892578125,26.1200008392334,-43.69075393676758,30,0,0,0,0.0,0.0,0.0,0,0
7264376,2,4.150781154632568,7263305,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,-0.0078125,0.00390625,-0.001953125,30,7264371,1018.514892578125,26.1200008392334,-43.69075393676758,31,0,0,0,0.0,0.0,0.0,0,0
7272323,2,4.150781154632568,7271252,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,0.001953125,0.0,-0.001953125,31,7272318,1018.514892578125,26.1200008392334,-43.69075393676758,32,0,0,0,0.0,0.0,0.0,0,0
7275376,2,4.163671970367432,7274305,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,0.001953125,0.0,-0.001953125,32,7275371,1018.514892578125,26.1200008392334,-43.69075393676758,33,0,0,0,0.0,0.0,0.0,0,0
7280322,2,4.163671970367432,7279251,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,0.001953125,0.0,0.001953125,33,7280317,1018.52294921875,26.1200008392334,-43.756813049316406,34,0,0,0,0.0,0.0,0.0,0,0
7289377,2,4.150781154632568,7288306,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,0.001953125,0.0,0.001953125,34,7289371,1018.52294921875,26.1200008392334,-43.756813049316406,35,0,0,0,0.0,0.0,0.0,0,0
7295322,2,4.150781154632568,7294251,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,-0.00390625,-0.001953125,0.0,35,7295317,1018.52294921875,26.1200008392334,-43.756813049316406,36,0,0,0,0.0,0.0,0.0,0,0
7297377,2,4.137890815734863,7296306,0.90643310546875,0.02777099609375,-0.02215576171875,0.4208984375,0,0.01953125,0.0234375,0.0,-0.00390625,-0.001953125,0.0,36,7297372,1018.52294921875,26.1200008392334,-43.756813049316406,37,0,0,0,0.0,0.0,0.0,0,0
7301322,2,4.163671970367432,7300251,0.90643310546875,0.02777099609375,-0.02215576171875,0.4208984375,0,0.01953125,0.0234375,0.0,0.001953125,-0.001953125,-0.00390625,37,7301317,1018.528564453125,26.1200008392334,-43.80437469482422,38,0,0,0,0.0,0.0,0.0,0,0
7310323,2,4.163671970367432,7309252,0.90643310546875,0.02777099609375,-0.02215576171875,0.4208984375,3,0.01953125,0.0625,0.0,0.001953125,-0.001953125,-0.00390625,38,7310318,1018.528564453125,26.1200008392334,-43.80437469482422,39,0,0,0,0.0,0.0,0.0,0,0
7314376,2,4.150781154632568,7313305,0.90643310546875,0.02777099609375,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,0.0,0.001953125,-0.001953125,-0.00390625,39,7314371,1018.528564453125,26.1200008392334,-43.80437469482422,40,0,0,0,0.0,0.0,0.0,0,0
7320322,2,4.144335746765137,7319251,0.90643310546875,0.02777099609375,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,0.0,0.0078125,-0.001953125,0.00390625,40,7320317,1018.505615234375,26.1200008392334,-43.61412811279297,41,0,0,0,0.0,0.0,0.0,0,0
